Soil_Moisture,Temperature,Humidity,pH_Level,Crop_Status
42.830633842850375,40.71537770996259,87.91816341782399,6.225605438055808,0
70.4440910834439,42.18429764297299,33.025006416132555,4.786784536633512,0
28.303853239329797,23.307134621334267,83.42305925131596,5.185930646456167,0
16.158392786303438,44.50564418145666,64.61287207867251,7.803182337742051,0
33.180116233101444,19.221345841462753,63.83517400533742,7.917713814017604,1
22.897702980320354,21.0604700520747,60.01671211246562,5.816907652656477,0
84.37581218740584,20.526745177140782,34.163645154251,7.731501073548775,1
74.64963036515336,41.819691300236116,35.39261110416964,6.406886364857011,0
60.67230052083388,34.62877656974885,66.05472033954516,5.444098630558185,1
79.71684721501742,19.563128496668185,50.4575142861335,6.958395523782095,1
74.29376615192916,28.20970255105047,85.03608399466084,6.806156323012001,1
24.925604710882865,33.458940752094065,54.39543224156834,7.961938616880566,0
81.40471987919823,17.503922549681498,38.59688752215847,5.427665505932492,1
53.147379353252056,41.472491052220164,72.88313001012216,6.852208259316074,0
74.595212413125,39.108106063246055,47.60120528646059,4.682083142603064,1
81.68730399387945,30.156203207299146,61.52821844135359,4.897761135438518,1
35.44027799774911,44.01379845777511,71.8699671303102,4.513714312328826,0
18.80415396221414,27.53282937825299,84.01584667212423,7.998112383708856,0
28.234813003355335,44.523309571094934,77.53147168810057,7.307957940016172,0
44.1686230901005,35.03759996410881,70.58166407236345,7.253530551567392,1
75.44118127379944,34.04013819761825,70.77799094370862,6.2840412635086285,1
78.85844666050747,19.97864685887355,86.7554786419252,5.550234790169039,1
10.556170442495256,41.45783274913932,47.74944584979217,5.029424995619365,0
50.85978420620526,27.824690637618453,30.066725651771243,5.496361585962623,1
43.39288025190232,19.867002173474383,46.317273563891916,5.815899276751987,1
27.76862483765842,15.37822559927277,43.07348277760464,7.14708533943103,0
19.589229386694626,31.792670509151478,69.7100751068399,6.3888162611610335,0
37.00921371229023,30.82198866368029,68.02269598593173,4.771192692944189,1
85.43277631300154,36.580608671074756,65.60768296228343,4.5631015313561925,1
35.856234561660415,41.70774159053406,30.974606592567223,4.858162628369221,0
51.50324973946929,17.382197539290885,73.72668326703885,5.936745497940827,1
66.24151671161422,36.944894710210875,49.411824749129494,7.766175209671564,1
39.09036819034352,20.622358322927468,69.90335934039786,6.730908684232276,1
87.74256661767686,40.74531159471492,63.3947057101292,7.306390649564303,0
86.99578359536889,39.571905415849685,50.56385552567443,6.13231108076592,1
30.142583666029132,31.22381264956633,38.07457602624646,5.76583129118265,1
49.77988047139084,36.307283958699344,35.66513385962886,4.879401304508179,1
34.07026478534157,24.430503395512453,79.89109998673342,7.565765577651717,1
32.78723955019741,29.13503696798444,85.10385252489348,7.24106010159766,1
12.950955788362624,39.64910693131415,68.98728280585797,5.088413341592037,0
58.76514671839175,28.777955915196415,36.206046891629,6.292911973566912,1
50.21432185830892,25.733947959763256,54.12163301329444,6.205811827724357,1
14.118300099999148,29.826373417508997,73.73635200630943,6.68782043440285,0
32.29171713892892,39.84747757311655,76.78925304060408,7.811654128969414,1
82.6612708773323,25.05624142112618,37.093117337465316,6.529200046168679,1
29.164951253357792,20.212847794072314,30.001843130722946,6.390760433725165,0
21.591589767297847,36.36042060992342,72.7282227528363,4.676130265271324,0
49.15622082220504,39.779346381242455,51.395770559172334,4.720176166063084,1
88.85203632884806,18.019124355706,45.268879897095616,5.155713769643761,1
29.364421720920035,22.19622338267834,30.773848187371527,4.613647700921119,0
63.77084379247029,19.25915969282982,62.41796440568998,7.101735134495043,1
70.9295692262974,25.438242347465,81.0690441255589,7.031656063978871,1
29.011003519391974,28.510529367162377,87.45789877635528,4.976196820510751,0
68.25730788894876,37.464790108899194,63.94469703679735,7.426276152783483,1
39.422650617540256,34.534427546450225,60.86767966439365,5.041751121961392,1
60.584466447486356,33.627857024352934,35.10338312935447,5.554114554490756,1
60.68237686087158,25.571248398289633,62.93236809255598,5.371419147064778,1
52.86197472598068,40.2434265925428,52.79874473792368,5.803074845005668,0
17.223181604352664,29.138615021944936,66.42811685301461,5.391323180614867,0
76.82419964713904,44.37314814045463,53.3235808725928,6.211328242534583,0
35.66240519773886,34.024264148872106,44.417947407022005,5.925927584741399,1
24.92148083198834,18.78794224693508,35.69791651370259,7.952993217727643,0
13.262011324381113,35.28532686226302,48.89510667533374,4.6957422254487895,0
57.27143545505935,24.753120462950967,35.798690057265134,4.99763481735573,1
64.2051489473826,35.58981590058292,40.613817049439035,4.684890628680109,1
11.327026314228492,17.089234444872172,89.24016951477276,6.690444182438315,0
50.96744466394248,20.24644311527878,56.64621341439712,4.690782470948019,1
28.119662015835036,40.67211776717359,61.91230599030099,7.427539080816432,0
61.61382323275599,21.815386710705447,82.41711172423292,6.291785207386747,1
23.949314320399317,40.111233757288204,89.73413402944126,6.344526686035368,0
65.27501904819728,23.37828265363231,64.96286696068088,6.465580776992679,1
40.93882770404299,34.28645730176123,78.74842926265029,5.097847972071738,1
84.93839909893876,35.82451720529493,49.61646146020051,5.191916060900707,1
21.00167553167946,30.379642594351587,48.34463744683747,5.615860630055517,0
37.285308084020684,24.15932030090194,54.16222325967361,6.57723745537648,1
19.077881699247126,21.379331291132885,70.35043576041895,5.235412215790751,0
83.97548946228503,15.995680636872788,70.93150135530593,4.907161044966414,1
80.18714827047847,24.118392037221714,48.91436607896705,7.895409102464512,1
30.63533021721245,34.594883715938494,37.99259544819772,4.57693635183368,1
62.79872368273432,43.14914455345448,67.94377538793051,7.309440918676076,0
75.37777601609727,41.136134467891566,37.69955173132587,7.258123023512577,0
54.41606492795699,37.98194329605908,64.7095504937598,5.540249398457836,1
52.37204626848052,38.653420297598956,71.60532768337853,4.974693156025597,1
29.348183272036135,34.94954710427986,72.0366897836671,5.009700263468982,0
17.44822142447194,22.80860572698009,75.2083266395758,6.941010660330173,0
81.77726063626613,42.21585092117489,82.37156529393988,6.749823068801607,0
82.03344457306643,35.12196935717502,59.997539517887304,7.239609859879854,1
60.64811658186144,31.8132189294132,73.81495137177427,7.781184103396866,1
37.122383283896056,18.329684076404433,67.1503641219502,6.921745771433072,1
37.93676596901287,28.411666314192765,41.19839638786095,5.045480377930052,1
68.07645430961915,28.81074813605779,31.54137869216449,5.352049158678938,1
81.76882079620617,40.936908285680104,47.07248314061603,7.447678058055901,0
80.96691394120938,31.399446605633653,56.582022380257165,5.23257126541973,1
72.3900436686099,26.412016469112288,67.02635666571938,4.753828109340685,1
61.36253169234302,44.30400985531978,80.99755983019233,6.961480189147877,0
16.731197199603905,18.321617799789472,41.77474300236994,5.9088422442154975,0
22.9302971275691,27.676452849358338,37.53298739390863,7.7201401839106625,0
81.88433508216634,16.26074025514216,87.80879684845965,6.775892748827816,1
58.514324772767196,37.19712362300791,36.482673562584424,4.816466422270812,1
10.735764129330372,42.54229656597452,58.70946420643135,7.817497985387813,0
18.11772342928257,23.401119886514685,65.13382372759811,5.4049504227408605,0
63.08014152864446,40.75025030397363,62.482465254446296,5.680243716422,0
10.404926707697495,23.766546913856935,35.161929421976595,5.907911447892397,0
22.86464411339989,42.32310484931746,33.42161484021716,4.679285037415096,0
53.89870314932689,37.61885710790352,36.32900564766214,6.237803977807117,1
65.35161581541546,39.14720330524316,65.13526103235675,4.931614718763523,1
62.156900760208046,15.540196668013635,62.66069325805927,5.903396143409231,1
27.941544756844785,43.88431071222078,44.02444752220465,5.727484257972295,0
66.97433770780287,36.8001297621097,68.2664485107355,7.204940291992761,1
28.979926999744006,24.142532861584,79.20405012333896,7.311096790714559,0
36.03197585274142,39.88183994576541,32.49473759079562,5.036945088361808,1
69.71931240944193,23.445635952447898,59.887796612882546,5.782929155827292,1
61.97063192377718,41.18261518698384,71.35862472616142,5.806736063611411,0
77.93787283953424,18.37741171235811,45.13871562418122,5.029936553776298,1
62.60903138402747,36.11057932382387,48.46625431758895,7.294587267679167,1
55.464688266837726,31.22095429934731,66.81827417936303,6.975299149173981,1
17.493981426247398,17.896034105863222,83.8761176066242,5.166336252039621,0
39.41726424475468,22.25681484776517,78.59546521817396,5.783526680078297,1
31.216189414538036,15.372121088319444,64.98781314597501,4.8703175869978,1
29.519171470326686,29.063038963935174,73.81330306543495,6.698723089825654,0
87.84084438019565,24.03795782280001,51.88934821246792,4.924801735920169,1
41.44781797334083,32.95072452893277,68.45793168592547,7.950769590187212,1
81.36372441416907,23.917134231258515,57.97089546765342,7.232387261407518,1
60.49109007978103,23.99757334520954,41.396168187453654,5.865834923543982,1
73.58490428333187,37.2957959619481,72.10429643263544,6.524973762977741,1
50.21096744841537,16.444285079350603,63.38787824092932,7.68969635675743,1
56.15231077010873,42.08684985575962,51.51729491721548,6.439347481385392,0
49.401415505509114,40.567916231735445,84.68035140471784,5.110744702392843,0
25.61943902384356,35.03414049679219,31.256047069603994,5.825461744534057,0
67.79616922092043,32.79664710322153,48.94638907496976,7.451007027604109,1
32.46178899526846,41.76907494418957,33.412883866658795,6.754745555963662,0
11.945277314516307,20.559905385861434,75.99163897329763,6.777535345168301,0
61.63778367257343,17.36907486572486,72.12644724682755,7.533875199909712,1
24.168854352563915,22.185305097286143,49.88113312417902,7.628905701118766,0
85.23668674823314,38.83734836100571,70.53977413242438,7.719274001228027,1
86.31428616020699,16.0401080017945,53.756233571756994,4.831972176386047,1
83.18915121763588,32.48420505250469,75.37522748534606,6.404441006870853,1
39.61269602043555,44.8631254857393,57.25101976420237,7.0917833242641155,0
11.236529322309394,40.670882815126184,54.736783669899935,7.149243957944549,0
84.26548500701803,30.643370671307686,86.08379492929805,6.6235067068950135,1
44.254731865385146,16.90922727859927,45.05274599344202,5.08375567314286,1
87.33238552349357,39.94120543157129,37.22684039979393,7.290971938795825,1
87.08959816714022,32.969355245316315,65.07258679556749,7.02038966730231,1
78.24075643738881,18.447989911787005,88.15930873705074,4.801475200421627,1
33.55591136556686,17.815718544700687,52.6703528236312,6.123334386360317,1
40.807818288154024,42.28880458309777,33.72220581772689,5.108920898326312,0
78.09093372134855,35.07600788814236,50.358316038574046,5.681169659995401,1
35.35376041250221,39.87860397950267,60.355899259173505,4.563283822719899,1
23.5594197348874,41.36936700846802,39.71538039793282,5.901154539437654,0
54.544100996668014,32.15317056144967,69.48613308338952,6.424569224046737,1
84.89238193286248,30.523390552651236,89.86496334061204,6.668539074894804,1
65.68238373399784,27.912822309629703,57.104368558886634,6.822216207950485,1
55.604893607149194,24.50839763373358,51.283713403812754,7.42701959585861,1
17.77411950166148,28.037878825761354,54.042250010068,5.254120175465055,0
59.20057813593358,38.21638967190469,36.908770703712065,4.921686378534638,1
89.20430800834106,33.05770293045394,82.99641608557343,7.48038010164274,1
21.20672121892192,41.775698698645385,54.889539331281114,5.048144852124275,0
51.46637218909894,28.301400431375633,53.236464685490475,7.9116602846766835,1
80.18984575423643,33.21268736156262,69.58141637582847,7.44888380289523,1
69.26148942033635,33.93922659275966,56.52200525586741,6.253068120613597,1
65.76125927962144,32.75091486918977,68.89400812847077,7.934974987227088,1
66.19872671896874,36.07901319256549,33.68677740784725,4.840818551878015,1
38.75929209758041,22.123004051244187,78.82340062333364,5.560730164112856,1
33.487347541159465,30.370913326373717,86.43023717276415,6.73378545264214,1
74.74889243828109,18.12674408425043,68.92592316956316,5.725024039656126,1
74.80907157433447,26.535339829344377,87.27395573152864,7.749303931932771,1
79.3657854864083,29.63001205863793,39.0859388621978,4.729691308622361,1
83.05924420451771,34.566727786364176,58.64497136882122,6.422941412213376,1
50.90739190887503,43.5159315775861,66.10840403672684,6.568031935882901,0
50.12130357497597,33.01953199645068,64.9041988452712,6.784548433220285,1
73.86361431734201,37.307817485296795,54.087706745342594,5.394831781661351,1
61.99711446222121,30.187981784856085,50.28506456197569,5.775982496319526,1
66.15735018061628,34.02312094128994,37.609441353025126,7.452881853827422,1
73.66341355488808,17.127966484013204,53.50454703373669,5.18229969139556,1
81.2004273454053,22.63174742525541,39.759648906329105,7.394037465106767,1
37.03961254812286,25.855592796154163,74.0619405895331,6.469293980159598,1
40.04663621119552,29.174800650195408,42.529856129675395,7.167656289179288,1
17.51855518726952,16.369462365071513,33.51391831707203,6.99762578192215,0
56.26241127969392,19.200722926599532,63.14196826903406,5.2262902338470765,1
12.875381903739367,23.30442923373917,65.7137839631641,6.490844577518555,0
47.24784145059681,44.14598072703152,82.31478367683033,7.537031034817823,0
53.411570776606126,24.940410213091525,64.61889674506091,6.0124068288067525,1
32.92330017026275,29.461231743362475,50.72885122340674,7.883067695781609,1
57.26666084552086,20.88293138215179,78.18071289157923,6.082752850356013,1
12.440019995123954,33.323402132273046,62.41673359124526,4.999749728337596,0
12.987855099937153,23.42049646547923,34.7568170778715,5.8630213802718565,0
75.80804485277267,21.209777353152802,63.951033618794796,7.83095842236688,1
38.81525131290103,30.497178853379374,84.48111272529974,5.61902297268949,1
20.16484101215078,15.165173974812625,53.778757529893234,7.53834355953472,0
51.77946080438435,15.22992097947676,47.779548113988,7.584377385886614,1
71.59948424788887,21.572064273055734,38.608167421081205,5.725652835161863,1
27.265682199747452,16.101640875024636,39.08673131612144,4.791401803177212,0
59.83123806552002,18.24077262392074,55.96628906050913,7.035952682055864,1
16.82779719950144,25.165819480162547,65.74078944969177,5.590293046548951,0
14.134537693488616,39.07757038739439,34.8369243101761,7.240232649901504,0
52.50837052545184,32.16145930107902,86.37411534150993,6.049291968911516,1
53.25080972880852,30.38003177869249,75.30801704671175,6.198433598199175,1
60.99439211985653,23.80466469624365,65.19743509701976,7.222682923619879,1
68.08730669781292,42.95261158298449,79.70632025633945,5.838271658715698,0
88.06816635700277,26.91045123711575,34.8112054087268,6.0509457086302,1
51.30402786409562,17.612783003873144,58.610332663987464,5.816666640693677,1
35.836517835299674,33.51199548353404,67.8055876116998,5.785691803470479,1
73.61489558149628,18.41515180429804,79.71917436709735,6.340813019155108,1
31.666580100965938,25.35669428405076,77.00817360295606,7.330798055754027,1
45.11771365645089,30.222358161534267,46.62415498280398,5.766189091728981,1
16.276510507381275,41.22667574055527,86.45281017355225,6.334891521882079,0
12.0280594732366,29.80639741020356,37.46075048585222,6.847545639049103,0
87.01187317423401,36.06776298094993,82.50801711726913,5.443038062062793,1
76.87840964097647,44.78450516997211,88.25641497627711,5.471329817158374,0
65.67793648749584,18.94467359693945,40.62921139335754,7.766945944582092,1
42.71623555314159,23.241945765585584,73.32396385222711,7.03237100665881,1
23.86354560566766,26.837282267929393,32.417131126679905,6.520153366781582,0
22.514963413686885,27.65484535616494,54.3253695083493,6.767020190472142,0
30.019431853167625,27.33063225796637,60.97699795186044,4.602548050861964,1
53.938133176489636,42.22833007669665,64.83871355457805,6.663360379465939,0
67.16767381600499,36.42097933400569,86.15623489491357,6.283281056284707,1
62.8157901374185,33.237156422721114,70.33504123765168,6.410123879228025,1
32.39471175567543,24.281181535883462,58.87667707315422,5.7579833939078595,1
86.38922245305552,39.71371152663884,78.58050217595336,4.785158641995297,1
69.03175333566148,43.65181534454967,87.03196925726454,5.176687317642182,0
54.34832420091205,39.6359484765068,31.32396892093745,7.827606496244352,1
58.93765969874818,15.046953155744188,88.95127633536232,5.930448467948269,1
43.568004994223195,34.09204110550221,35.16792834382082,6.1333910454080245,1
29.818479160092597,16.53406144326302,78.86320675612568,4.684484264487036,0
38.47781429210093,22.728216610011657,46.82008515308475,4.631481803403932,1
70.62768883714952,16.78574101043315,37.930779465232305,7.010135064663652,1
11.15147909038047,33.113863588481635,56.39133838283009,6.38333132442389,0
19.2858112405533,35.5976974047782,68.63739476685681,6.280470944756933,0
13.68021136174022,18.434629141977155,52.8571107014085,5.350935856479341,0
13.258304185517611,26.515166491349383,33.27392449696194,7.106627560704728,0
78.43684672088058,28.687095268666262,65.96766837952299,5.088828026879722,1
66.29262875040189,26.071590652827496,84.14419656664049,5.16477160281357,1
47.93390632698602,18.63075001455579,52.992921956835104,6.112492599718964,1
17.82673285208012,27.568433705624262,42.97996665784962,5.501979517391793,0
49.32927000934659,37.535341434252544,56.55464075596892,5.366120434316012,1
47.87774166244525,17.130229935997665,32.90176266292685,6.758331755936661,1
23.856149592801216,17.405400422457102,79.22925506881649,6.778401108264905,0
44.70813193903784,25.643138755079526,79.5804486570112,7.385809744299753,1
41.88037875178988,43.25177134856775,65.2800278057777,5.961979984405415,0
59.26800784417732,35.05717940168742,51.18617333630337,4.7557978185915255,1
60.8074920694115,35.36009870017695,77.987001866747,5.457832347225102,1
13.624320781763561,25.857599725135948,63.281221487302034,7.9300191211888595,0
39.9690091701177,32.80982373625615,79.55593851300097,6.586905013314457,1
60.06879325713891,15.303935520832301,67.88752755498123,6.984079796803571,1
50.250900686407014,34.08288139228627,77.06432839276783,4.5257524036889505,1
78.51918729506578,42.3986084272871,65.9137795930656,6.313720062638823,0
62.6954905295156,33.377204050344574,54.84846409293998,4.631350301361311,1
23.034754166514375,41.210957803990354,87.47675159556826,6.492305742320068,0
15.645499792034387,36.71919166398281,62.46682949273068,7.722697973726264,0
61.39354225650525,18.616752492110706,66.30537111243231,7.889466956751427,1
12.120904843329745,42.073599218575254,43.229258364884956,6.3919343638612345,0
56.86204650187706,16.993315330673248,67.53904736563659,6.103716818382756,1
85.2184193139966,31.019024176432914,64.29645896897662,7.807559829869729,1
56.03793423007032,19.26411371380373,41.090303876821494,6.857634411988433,1
41.05359409652175,15.351198321927122,33.575225841188626,4.727147478384433,1
61.463057475388254,27.66102780382917,66.26155918288626,6.130039521836242,1
46.660231239321334,23.851221229624688,75.82153616101922,5.340857564625064,1
53.6493431452748,29.58001481392809,61.40408225532049,6.144315125070385,1
85.317184702122,32.31599660203652,43.606357519178744,6.094129502022266,1
40.88821102406194,16.312172169268422,69.9913186015821,6.537506809851597,1
86.89524510591313,18.69009885371237,34.806343596576134,5.74869671622238,1
82.4280513564851,31.75927189351276,56.51002228811728,5.074946573095748,1
25.663290783143715,25.295020595179746,39.80200550390521,6.2630180210648465,0
15.548904070013236,36.87520462648344,41.067543063593,7.405710095210168,0
18.062240110194132,34.56874945775819,42.13763694949222,6.824042798236608,0
11.457746052123978,40.368130889697206,53.202423422638674,5.684287530738255,0
17.555436860474273,35.77478480007676,33.06901233722386,7.7743305796560005,0
64.64054187330855,27.897932321704445,53.86760645574589,7.692726499372138,1
15.695091876818319,35.18899867183298,60.70244682688205,5.232719397844345,0
35.5180504235009,23.261435227662556,58.99765709797951,4.637961547921271,1
77.59002487755636,24.18940496334638,52.96704602418244,7.094580479227668,1
11.86175485886607,38.6695547976238,80.34879648424516,7.396635914722037,0
75.15747860711487,28.392585492047466,38.71960154523025,7.887525980829743,1
32.548381981872,38.951410215550574,60.341804626882436,7.614427379309087,1
19.4531862097325,39.67267121004835,33.72248501739326,6.6018716887224524,0
65.73897322913206,40.72687012983852,34.269340732674586,6.355183187243333,0
60.31542774239072,42.49905707523622,64.43195098062577,4.597443679419052,0
80.19776108216423,27.929556615398887,63.96110549326926,5.363297563956722,1
68.80568350431086,24.566004549634165,82.68201077066742,6.108651631065243,1
74.27847443078788,32.46596239782342,63.47242053960439,6.699763650292487,1
32.562765805704515,26.135172703128827,87.58746122429102,6.450381416614437,1
24.195163502377824,33.03222500400699,32.92169090399579,7.099225963885917,0
70.04918013126867,36.16757587931474,35.88046108684446,5.4791842581046435,1
74.54677914138112,35.652150554764106,32.643951694222885,6.477334126783656,1
89.24041136005387,26.23658661060364,41.1166110200124,4.808497851867773,1
43.00941415291412,20.005806050962583,62.476206656500686,5.947829332541224,1
39.761446863422655,27.915880153866226,68.73433088564568,7.125562915341104,1
72.11303685935974,19.277824322457263,32.73510947692013,6.926902987001654,1
37.264283220241424,41.70291105551425,86.75825339073596,7.967249580102626,0
84.46058604828518,25.376323822135724,80.52992259902285,5.472618940957146,1
78.67302014744095,19.633792416699713,47.79674892942559,6.2436625471089275,1
44.319522190001464,15.763432797172527,34.63125181358808,5.653356448208989,1
70.06968542331978,34.37467158859452,40.19322439314344,6.0421108992071115,1
70.36342992677459,34.107069523642295,37.61666482529836,7.499325454542858,1
18.24990950687461,25.21812499743875,37.397026757936814,6.894731763159703,0
82.20423253436533,17.15135666542953,61.113701319944035,7.588544169716537,1
50.42018979582857,27.288866846856962,44.75084654960402,5.212288879161603,1
76.11659728861933,24.336524851901807,51.488382991748665,7.556763912445033,1
35.603968082448944,35.31361919205028,89.37032000305935,4.709167959624345,1
81.64185827969604,33.17337748358071,71.05885493552069,7.610097481530033,1
41.13613429873305,25.9378118459262,86.93884002282007,5.651758228112548,1
10.867012118423869,21.5367766276497,38.55339330198694,5.601056716949232,0
82.4305581135411,44.64107898466776,52.92836848995415,6.292310018445324,0
